Data,Pioggia_Zona_1,Pioggia_Zona_2,Pioggia_Zona_3,Pioggia_Zona_4,Pioggia_Zona_5,Temperatura_Zona_5,Livello_Acqua,Portata_Uscita
11/01/2017,0.6,1.00,0.4,0.4,1.8,0.2,27.47,0.6
12/01/2017,17.2,31.8,16.6,21.4,15.8,2.15,27.47,0.6
13/01/2017,0.2,1.2,0.4,0.00,0.6,3.55,27.47,0.6
14/01/2017,0.2,0.00,0.2,0.00,0.00,-1.2,27.67,0.6
15/01/2017,0.00,0.00,0.00,0.00,0.00,0.5,27.69,0.6
16/01/2017,0.00,0.00,0.00,0.00,0.00,-0.4,27.71,0.6
17/01/2017,0.00,0.00,1.4,0.00,0.00,-0.6,27.72,0.6
18/01/2017,0.00,0.00,0.00,0.00,0.00,1.1,27.72,0.6
19/01/2017,0.00,0.00,0.00,0.00,0.00,1.2,27.73,0.6
20/01/2017,0.00,0.00,0.00,0.00,0.00,2.6,27.73,0.6
21/01/2017,0.00,0.00,0.00,0.00,0.00,2.9,27.74,0.6
22/01/2017,0.00,0.00,0.00,0.00,0.00,5.1,27.74,0.6
23/01/2017,0.00,0.00,0.00,0.00,0.00,5.7,27.75,0.6
24/01/2017,0.00,0.00,0.00,0.00,0.00,7.4,27.75,0.6
25/01/2017,0.00,0.00,0.00,0.00,0.00,5.35,27.76,0.6
26/01/2017,0.2,0.00,0.00,0.00,0.00,5.00,27.76,0.6
27/01/2017,0.00,0.00,0.00,0.00,0.00,4.2,27.76,0.6
28/01/2017,0.00,0.00,0.00,0.00,0.00,5.85,27.76,0.6
29/01/2017,3.00,2.4,1.6,1.2,4.4,6.95,27.76,0.6
30/01/2017,2.8,12.00,3.2,1.4,5.2,3.3,27.76,0.6
31/01/2017,0.2,6.6,0.6,1.00,2.2,6.65,27.76,0.6
01/02/2017,7.2,23.6,8.6,3.00,9.4,8.7,27.76,0.6
02/02/2017,3.4,15.8,3.4,4.8,4.8,9.2,27.77,0.6
03/02/2017,18.8,34.4,18.6,24.00,18.2,10.6,27.91,0.6
04/02/2017,50.8,57.8,51.8,36.00,49.00,8.35,28.2,0.6
05/02/2017,7.00,9.2,11.6,0.4,6.00,8.95,28.66,0.6
06/02/2017,0.00,0.2,0.2,0.00,0.00,6.05,29.92,5.00
07/02/2017,0.00,0.00,0.00,0.00,0.00,8.2,30.21,5.00
08/02/2017,0.00,0.00,0.00,0.00,0.00,6.6,30.29,5.00
09/02/2017,0.00,0.00,0.00,0.00,0.00,3.6,30.28,5.00
10/02/2017,0.2,0.00,0.00,0.00,0.00,5.35,30.27,5.00
11/02/2017,0.00,0.00,0.00,0.00,0.00,7.00,30.25,5.00
12/02/2017,0.00,0.00,0.00,0.00,0.00,9.65,30.2,5.00
13/02/2017,0.00,0.00,0.00,0.00,0.00,8.95,30.14,5.00
14/02/2017,0.00,0.00,0.00,0.00,0.00,8.7,30.08,5.00
15/02/2017,0.2,0.00,0.00,0.00,0.00,9.85,30.01,5.00
16/02/2017,0.4,0.00,0.00,0.2,3.2,7.05,29.95,5.00
17/02/2017,0.2,1.4,0.00,0.4,0.8,9.25,29.88,5.00
18/02/2017,0.00,0.00,0.00,0.00,0.00,9.55,29.8,5.00
19/02/2017,0.00,0.00,0.00,0.00,0.00,7.25,29.74,5.00
20/02/2017,0.00,0.00,0.00,0.00,0.00,6.1,29.65,5.00
21/02/2017,0.00,0.00,0.00,0.00,0.00,6.25,29.59,5.00
22/02/2017,0.00,0.00,0.00,0.00,0.00,9.4,29.51,5.00
23/02/2017,32.2,25.2,25.4,23.4,31.6,9.35,29.43,1.00
24/02/2017,2.4,4.2,10.6,1.6,2.8,8.95,29.43,1.00
25/02/2017,0.00,0.00,0.00,0.00,0.00,6.85,29.62,1.00
26/02/2017,0.2,0.2,0.00,0.00,0.00,10.00,29.72,1.00
27/02/2017,20.2,19.2,7.6,11.8,7.00,6.6,29.75,1.00
28/02/2017,2.2,4.6,4.00,3.00,1.4,9.45,29.79,1.00
01/03/2017,2.4,3.2,3.00,2.2,2.6,9.15,29.86,1.00
02/03/2017,0.00,0.00,0.00,0.00,0.00,9.3,29.93,5.00
03/03/2017,16.4,16.00,11.4,14.6,14.8,11.25,29.93,7.00
04/03/2017,20.2,10.4,6.00,21.8,21.2,8.45,29.89,7.00
05/03/2017,25.8,39.4,35.00,33.6,40.00,6.7,29.94,7.00
06/03/2017,0.2,2.4,0.2,0.00,0.00,8.3,30.07,7.00
07/03/2017,0.00,0.00,0.00,0.00,0.00,10.25,30.71,7.00
08/03/2017,0.00,0.00,0.00,0.00,0.00,10.35,30.79,7.00
09/03/2017,0.00,0.00,0.00,0.00,0.00,10.85,30.78,7.00
10/03/2017,0.8,0.00,0.00,0.00,0.00,12.2,30.77,7.00
11/03/2017,0.00,0.00,0.00,0.00,0.00,10.55,30.7,7.00
12/03/2017,0.00,0.00,0.00,0.00,0.00,9.55,30.62,7.00
13/03/2017,0.00,0.00,0.00,0.00,0.00,10.25,30.54,7.00
14/03/2017,0.00,0.00,0.00,0.00,0.00,12.8,30.45,7.00
15/03/2017,0.00,0.00,0.00,0.00,0.00,11.8,30.36,7.00
16/03/2017,0.00,0.00,0.00,0.00,0.00,12.7,30.26,7.00
17/03/2017,0.00,0.00,0.00,0.00,0.00,10.7,30.16,7.00
18/03/2017,0.00,0.00,0.00,0.00,0.00,12.00,30.07,7.00
19/03/2017,0.00,0.00,0.00,0.00,0.00,13.45,29.96,7.00
20/03/2017,0.00,0.00,0.00,0.00,0.00,13.7,29.86,7.00
21/03/2017,0.4,0.6,1.2,0.6,0.6,13.2,29.75,0.6
22/03/2017,0.4,2.8,0.2,0.00,0.2,12.6,29.74,0.6
23/03/2017,0.00,0.00,0.00,0.00,0.00,13.15,29.74,0.6
24/03/2017,0.6,0.4,1.4,0.00,0.2,14.85,29.75,0.6
25/03/2017,0.00,2.4,2.2,0.2,2.2,15.15,29.76,0.6
26/03/2017,0.00,0.00,0.00,0.00,0.00,10.4,29.77,0.6
27/03/2017,0.00,0.00,0.00,0.00,0.00,9.05,29.77,0.6
28/03/2017,0.00,0.00,0.00,0.00,0.00,12.7,29.78,0.6
29/03/2017,0.00,0.00,0.00,0.00,0.00,13.8,29.78,0.6
30/03/2017,0.00,0.00,0.00,0.00,0.00,16.7,29.78,0.6
31/03/2017,0.00,0.00,0.00,0.00,0.00,16.45,29.78,0.6
01/04/2017,0.00,0.00,0.00,0.00,0.00,13.65,29.77,0.6
02/04/2017,0.00,0.00,0.00,0.00,0.00,13.6,29.77,0.6
03/04/2017,0.00,3.8,0.2,0.4,0.4,16.25,29.76,0.6
04/04/2017,0.00,0.2,0.00,0.00,0.00,16.25,29.76,0.6
05/04/2017,0.00,0.00,1.2,0.00,1.8,13.45,29.76,0.6
06/04/2017,0.00,0.00,0.00,0.00,0.00,11.3,29.76,0.6
07/04/2017,0.00,0.00,0.00,0.00,0.00,12.75,29.76,0.6
08/04/2017,0.00,0.00,6.8,0.00,0.00,14.5,29.75,0.6
09/04/2017,0.00,0.00,0.00,0.00,0.00,15.75,29.75,0.6
10/04/2017,0.00,1.4,0.4,0.00,0.2,15.55,29.74,0.6
11/04/2017,0.00,0.00,0.00,0.00,0.00,14.3,29.72,0.6
12/04/2017,0.00,0.00,0.00,0.00,0.00,16.9,29.72,0.6
13/04/2017,0.00,0.00,0.00,0.00,0.00,15.05,29.72,0.6
14/04/2017,0.00,13.6,8.2,2.2,1.6,14.05,29.72,0.6
15/04/2017,0.00,0.8,2.2,1.8,3.2,13.55,29.72,0.6
16/04/2017,0.00,0.00,0.00,0.00,0.00,15.65,29.72,0.6
17/04/2017,0.00,9.4,16.2,1.00,3.8,13.8,29.71,0.6
18/04/2017,0.4,0.2,0.00,0.00,0.00,9.15,29.71,0.6
19/04/2017,0.00,0.00,0.00,0.00,0.00,7.85,29.7,0.6
20/04/2017,0.00,0.00,0.00,0.00,0.00,7.95,29.7,0.6
21/04/2017,0.00,0.00,0.00,0.00,0.00,8.00,29.7,0.6
22/04/2017,0.00,0.00,0.00,0.00,0.00,9.15,29.7,0.6
23/04/2017,0.00,0.00,0.00,0.00,0.4,12.4,29.69,0.6
24/04/2017,0.00,0.00,0.00,0.00,0.00,11.95,29.69,0.6
25/04/2017,0.8,8.6,1.6,0.8,1.6,13.6,29.67,0.6
26/04/2017,23.4,16.2,21.4,18.4,19.8,12.4,29.66,0.6
27/04/2017,5.4,3.6,3.6,7.4,10.00,12.6,29.66,0.6
28/04/2017,0.00,0.00,0.00,0.00,0.00,9.5,29.71,0.6
29/04/2017,0.00,0.00,0.00,0.00,0.00,9.7,29.74,0.6
30/04/2017,5.8,4.8,2.8,6.4,7.00,12.75,29.76,0.6
01/05/2017,0.00,0.2,0.00,0.00,0.00,10.95,29.76,0.6
02/05/2017,3.4,1.4,1.4,2.2,2.00,11.9,29.76,0.6
03/05/2017,3.4,3.2,5.4,4.8,5.8,13.05,29.75,0.6
04/05/2017,0.00,0.00,0.00,0.00,0.00,12.65,29.75,0.6
05/05/2017,23.8,25.2,16.00,11.4,14.6,15.05,29.76,0.6
06/05/2017,1.8,1.6,0.4,1.00,2.00,12.3,29.77,0.6
07/05/2017,5.8,4.2,10.4,5.8,5.2,12.00,29.78,0.6
08/05/2017,3.4,3.6,2.8,1.6,5.00,12.95,29.78,0.6
09/05/2017,0.00,0.00,0.00,0.00,2.8,12.95,29.81,0.6
10/05/2017,0.00,0.00,0.00,0.00,0.00,13.95,29.81,0.6
11/05/2017,0.00,0.00,0.00,0.00,0.00,16.05,29.8,0.6
12/05/2017,0.00,0.00,0.00,0.00,0.00,17.00,29.8,0.6
13/05/2017,0.00,0.00,0.00,0.00,0.00,17.05,29.78,0.6
14/05/2017,0.2,4.00,0.00,1.00,0.8,15.85,29.71,0.6
15/05/2017,0.00,0.00,0.00,0.00,0.00,16.7,29.68,0.6
16/05/2017,0.00,0.00,0.00,0.00,0.00,19.05,29.67,0.6
17/05/2017,0.00,0.00,0.00,0.00,0.00,19.35,29.67,0.6
18/05/2017,0.00,0.00,0.00,0.00,0.00,20.5,29.66,0.6
19/05/2017,0.00,0.4,0.00,0.00,0.8,18.15,29.65,0.6
20/05/2017,0.00,0.00,0.00,0.00,0.00,16.4,29.64,0.6
21/05/2017,0.00,0.00,0.00,0.00,0.00,18.15,29.63,0.6
22/05/2017,0.00,0.00,0.00,0.00,0.00,18.75,29.62,0.6
23/05/2017,0.00,0.00,0.00,0.00,0.00,18.9,29.61,0.6
24/05/2017,0.00,0.00,0.00,0.00,0.00,18.65,29.6,0.6
25/05/2017,0.00,0.00,0.00,0.00,0.00,18.9,29.59,0.6
26/05/2017,0.00,0.00,0.00,0.00,0.00,19.00,29.57,0.6
27/05/2017,0.00,0.00,0.00,0.00,0.00,21.05,29.56,0.6
28/05/2017,0.00,0.00,0.00,0.00,0.00,21.5,29.55,0.6
29/05/2017,0.00,0.00,0.00,0.00,0.00,21.2,29.54,0.6
30/05/2017,0.00,0.00,0.00,0.00,0.00,20.75,29.52,0.6
31/05/2017,0.00,0.00,0.00,0.00,0.00,20.4,29.5,0.6
01/06/2017,0.00,0.00,0.00,0.00,0.00,20.15,29.49,0.6
02/06/2017,0.00,0.00,0.00,0.00,0.00,19.9,29.48,0.6
03/06/2017,0.00,0.00,0.00,0.00,0.00,20.45,29.47,0.6
04/06/2017,0.00,0.00,0.00,0.00,0.00,19.35,29.46,0.6
05/06/2017,0.00,0.00,0.00,0.00,0.00,20.4,29.45,0.6
06/06/2017,0.00,0.00,0.00,0.00,0.00,18.8,29.43,0.6
07/06/2017,0.00,0.00,0.00,0.00,0.00,19.00,29.4,0.6
08/06/2017,0.00,0.00,0.00,0.00,0.00,20.15,29.39,0.6
09/06/2017,0.00,0.00,0.00,0.00,0.00,22.2,29.38,0.6
10/06/2017,0.00,0.00,0.00,0.00,0.00,21.25,29.37,0.6
11/06/2017,0.00,0.00,0.00,0.00,0.00,23.8,29.36,0.6
12/06/2017,0.00,0.00,0.00,0.00,0.00,23.7,29.34,0.6
13/06/2017,1.00,0.00,0.00,0.2,5.6,23.55,29.33,0.6
14/06/2017,1.6,21.4,4.00,0.4,0.00,23.2,29.31,0.6
15/06/2017,0.00,0.00,0.00,0.00,0.00,22.95,29.3,0.6
16/06/2017,0.00,0.00,0.00,0.00,0.00,24.25,29.28,0.6
17/06/2017,0.00,0.00,0.00,0.00,0.00,24.3,29.28,0.6
18/06/2017,0.00,0.00,0.00,0.00,0.00,22.8,29.26,0.6
19/06/2017,0.00,0.00,0.00,0.00,0.00,24.5,29.24,0.6
20/06/2017,0.00,0.00,0.00,0.00,0.00,23.55,29.22,0.6
21/06/2017,0.00,0.00,0.00,0.00,0.00,23.05,29.21,0.6
22/06/2017,0.00,0.00,0.00,0.00,0.00,24.2,29.19,0.6
23/06/2017,0.00,0.00,0.00,0.00,0.00,23.55,29.16,1.00
24/06/2017,0.00,0.00,0.00,0.00,0.00,23.45,29.15,1.00
25/06/2017,0.00,0.00,0.00,0.00,0.00,23.3,29.13,1.00
26/06/2017,0.4,0.4,0.00,0.00,0.2,25.05,29.11,1.00
27/06/2017,31.4,58.6,27.4,25.8,10.6,25.75,29.08,1.00
28/06/2017,1.8,1.00,1.2,0.8,0.8,20.05,29.07,1.00
29/06/2017,0.00,0.00,0.6,0.2,1.6,19.85,29.05,1.00
30/06/2017,0.00,0.00,0.00,0.00,0.00,17.8,29.03,1.00
01/07/2017,0.00,0.00,0.00,0.00,0.00,18.3,29.02,1.00
02/07/2017,0.00,0.00,0.00,0.00,0.00,19.7,29.00,1.00
03/07/2017,0.00,0.00,0.00,0.00,0.00,21.85,28.97,1.00
04/07/2017,0.00,0.00,0.00,0.00,0.00,23.1,28.94,1.00
05/07/2017,0.00,0.00,0.00,0.00,0.00,23.45,28.91,1.00
06/07/2017,0.00,0.00,0.00,0.00,0.00,24.2,28.89,1.00
07/07/2017,0.8,0.00,0.00,0.00,0.00,24.15,28.88,1.00
08/07/2017,0.00,0.00,0.00,0.00,0.00,25.5,28.86,1.00
09/07/2017,0.00,0.00,0.00,0.00,0.00,27.3,28.84,1.00
10/07/2017,0.00,0.00,0.00,0.00,0.00,24.5,28.82,1.00
11/07/2017,0.00,0.00,0.00,0.00,0.00,19.9,28.77,1.00
12/07/2017,0.8,0.00,0.00,0.4,0.00,26.00,28.75,1.00
13/07/2017,0.8,1.00,0.4,0.00,0.2,22.9,28.73,1.00
14/07/2017,0.00,0.00,0.00,0.00,0.00,24.05,28.7,1.5
15/07/2017,0.00,0.00,0.00,0.00,0.00,21.8,28.67,1.5
16/07/2017,0.00,0.00,0.00,0.00,0.00,22.85,28.64,1.5
17/07/2017,0.00,0.00,0.00,0.00,0.00,26.45,28.59,1.5
18/07/2017,0.00,0.00,0.00,0.00,0.00,23.35,28.56,1.5
19/07/2017,0.00,0.00,0.00,0.00,0.00,23.3,28.53,1.5
20/07/2017,0.00,0.00,0.00,0.00,0.00,25.45,28.49,1.5
21/07/2017,0.00,0.00,0.00,0.00,0.00,24.85,28.46,1.5
22/07/2017,0.00,0.00,0.00,0.00,0.00,24.7,28.43,1.5
23/07/2017,0.00,0.00,0.00,0.00,0.00,23.25,28.4,1.5
24/07/2017,2.2,0.00,0.00,0.00,3.4,20.9,28.36,1.5
25/07/2017,0.00,15.00,0.00,6.4,0.6,20.5,28.33,1.5
26/07/2017,0.00,0.00,0.00,0.00,0.00,22.6,28.3,1.5
27/07/2017,0.00,0.00,0.00,0.00,0.00,23.3,28.27,1.5
28/07/2017,0.00,0.00,0.00,0.00,0.00,24.55,28.24,1.5
29/07/2017,0.00,0.4,0.00,0.00,0.00,24.9,28.21,1.5
30/07/2017,0.00,0.00,0.00,0.00,0.00,27.7,28.18,1.5
31/07/2017,0.00,0.00,0.00,0.00,0.00,30.4,28.14,1.5
01/08/2017,0.00,0.00,0.00,0.00,0.00,28.85,28.1,1.5
02/08/2017,0.00,0.00,0.00,0.00,0.00,29.35,28.07,1.5
03/08/2017,0.00,0.00,0.00,0.00,0.00,28.7,28.03,1.5
04/08/2017,0.00,0.00,0.00,0.00,0.00,28.95,28.00,1.5
05/08/2017,0.00,0.00,0.00,0.00,0.00,27.65,27.95,2.00
06/08/2017,0.00,0.00,0.00,0.00,0.00,26.7,27.89,2.00
07/08/2017,0.00,0.00,0.00,0.00,0.00,27.00,27.84,2.00
08/08/2017,0.00,0.00,0.00,0.00,0.00,27.1,27.8,2.00
09/08/2017,15.8,8.00,9.8,11.8,10.2,23.1,27.77,2.00
10/08/2017,0.00,0.00,0.00,0.00,0.00,19.4,27.73,2.00
11/08/2017,2.00,0.2,0.2,0.00,0.8,19.85,27.69,2.00
12/08/2017,0.00,0.00,0.00,0.00,0.00,21.95,27.65,2.00
13/08/2017,0.00,0.00,0.00,0.00,0.00,23.8,27.61,2.00
14/08/2017,0.00,0.00,0.00,0.00,0.00,25.6,27.57,2.00
15/08/2017,0.00,0.00,0.00,0.00,0.00,24.7,27.52,2.00
16/08/2017,0.00,0.00,0.00,0.00,0.00,27.2,27.46,2.00
17/08/2017,0.00,0.00,0.00,0.00,0.00,27.7,27.4,2.00
18/08/2017,0.00,0.00,0.00,0.00,0.00,24.95,27.37,2.00
19/08/2017,0.00,0.00,0.00,0.00,0.00,22.9,27.32,2.00
20/08/2017,0.00,0.00,0.00,0.00,0.00,22.5,27.27,2.00
21/08/2017,0.00,0.00,0.00,0.00,0.00,22.3,27.22,2.00
22/08/2017,0.00,0.00,0.00,0.00,0.00,22.65,27.17,2.00
23/08/2017,0.00,0.00,0.00,0.00,0.00,23.15,27.14,2.5
24/08/2017,0.00,0.00,0.00,0.00,0.00,24.7,27.09,2.5
25/08/2017,0.00,0.00,0.00,0.00,0.00,25.35,27.03,2.5
26/08/2017,0.00,0.00,0.00,0.00,0.00,26.5,26.97,2.5
27/08/2017,0.4,9.2,1.4,0.6,3.8,25.7,26.91,2.5
28/08/2017,0.2,0.00,0.00,0.00,0.00,25.85,26.85,2.5
29/08/2017,0.00,0.00,0.00,0.00,0.00,25.95,26.81,2.5
30/08/2017,0.00,0.00,0.00,0.00,0.00,25.3,26.75,2.5
31/08/2017,4.00,3.4,10.2,18.2,4.00,22.00,26.69,2.5
01/09/2017,1.00,0.00,0.8,0.8,1.00,17.8,26.65,2.5
02/09/2017,0.2,0.2,0.00,0.00,0.2,17.5,26.6,2.5
03/09/2017,0.00,0.00,0.00,0.00,0.00,17.5,26.54,2.5
04/09/2017,0.00,0.00,0.00,0.00,0.00,20.1,26.48,2.5
05/09/2017,0.2,2.6,1.6,0.00,1.8,17.75,26.43,2.5
06/09/2017,6.4,6.6,6.4,2.6,25.6,21.6,26.37,2.5
07/09/2017,0.00,0.00,0.00,0.00,0.00,20.5,26.32,2.5
08/09/2017,21.8,17.4,14.2,12.00,10.2,17.95,26.27,2.5
09/09/2017,52.8,86.6,69.4,86.8,88.4,16.4,26.22,2.5
10/09/2017,1.6,1.4,1.2,1.8,2.6,18.7,26.34,2.5
11/09/2017,0.2,0.4,0.4,0.00,0.2,17.35,26.43,2.5
12/09/2017,0.00,0.00,0.00,0.00,0.00,18.15,26.36,1.5
13/09/2017,0.6,2.2,1.6,0.00,0.8,18.00,26.34,1.5
14/09/2017,28.6,5.4,19.2,16.4,19.4,18.35,26.29,1.5
15/09/2017,1.8,2.4,2.6,1.2,2.2,16.75,26.27,1.5
16/09/2017,2.00,6.00,1.4,1.6,0.8,15.1,26.25,1.5
17/09/2017,7.6,13.8,8.6,6.8,9.6,14.65,26.24,1.5
18/09/2017,9.8,2.4,3.8,1.4,3.4,12.1,26.24,1.5
19/09/2017,0.00,0.6,1.4,0.00,0.00,15.15,26.22,1.00
20/09/2017,0.6,0.00,0.00,0.00,0.00,13.8,26.19,1.00
21/09/2017,0.00,0.00,0.00,0.00,0.00,14.3,26.2,1.00
22/09/2017,0.00,0.00,0.00,0.00,0.00,15.5,26.16,3.5
23/09/2017,4.00,17.6,4.00,5.4,5.00,14.6,26.08,3.5
24/09/2017,0.2,0.00,0.2,0.2,0.00,15.4,26.02,3.5
25/09/2017,0.00,0.00,0.00,0.00,0.00,16.2,25.98,1.00
26/09/2017,0.00,0.00,0.00,0.00,0.00,17.45,25.96,1.00
27/09/2017,0.00,0.00,0.00,0.00,0.00,18.2,25.93,1.00
28/09/2017,0.00,0.00,0.00,0.00,0.00,17.8,25.9,1.00
29/09/2017,0.00,0.00,0.00,0.00,0.00,17.75,25.89,1.00
30/09/2017,0.4,0.00,0.2,0.00,0.8,13.5,25.87,1.00
01/10/2017,0.00,0.00,0.00,0.00,0.00,17.35,25.85,1.00
02/10/2017,0.00,0.00,0.00,0.00,0.00,14.5,25.82,2.5
03/10/2017,0.00,0.00,0.00,0.00,0.00,18.95,25.79,2.00
04/10/2017,0.00,0.00,0.00,0.00,0.00,16.45,25.75,1.00
05/10/2017,0.4,0.2,3.2,0.00,0.00,15.95,25.71,1.00
06/10/2017,0.00,0.00,0.00,0.00,0.00,14.9,25.7,1.00
07/10/2017,0.00,0.00,0.00,0.00,0.00,12.6,25.68,1.00
08/10/2017,0.00,0.00,0.00,0.00,0.00,14.5,25.63,1.00
09/10/2017,0.00,0.00,0.00,0.00,0.00,15.55,25.63,1.00
10/10/2017,0.2,0.00,0.00,0.00,0.00,15.25,25.61,1.00
11/10/2017,0.00,0.00,0.00,0.00,0.00,14.3,25.58,1.00
12/10/2017,0.00,0.00,0.00,0.00,0.00,16.85,25.56,1.00
13/10/2017,0.2,0.00,0.2,0.00,0.00,15.65,25.54,1.00
14/10/2017,0.00,0.00,0.2,0.00,0.00,16.95,25.51,1.00
15/10/2017,0.2,0.00,0.00,0.00,0.00,15.7,25.49,1.00
16/10/2017,0.2,0.00,0.00,0.00,0.00,16.00,25.46,1.00
17/10/2017,0.2,0.00,0.00,0.00,0.00,14.75,25.44,1.00
18/10/2017,0.00,0.00,0.00,0.00,0.00,14.8,25.42,1.00
19/10/2017,0.2,0.00,0.00,0.00,0.00,14.9,25.39,1.00
20/10/2017,0.00,0.4,0.2,0.00,0.00,14.6,25.38,1.00
21/10/2017,2.2,5.8,2.4,5.00,5.00,12.85,25.36,1.00
22/10/2017,0.00,0.00,0.00,0.00,0.2,11.8,25.34,1.00
23/10/2017,0.00,0.00,0.00,0.00,0.00,13.5,25.32,1.00
24/10/2017,0.00,0.00,0.00,0.00,0.00,15.3,25.29,1.00
25/10/2017,0.00,0.00,0.00,0.00,0.00,14.75,25.26,1.00
26/10/2017,0.00,0.00,0.00,0.00,0.00,11.6,25.23,1.00
27/10/2017,0.00,0.00,0.00,0.00,0.00,13.15,25.21,1.00
28/10/2017,0.00,0.00,0.00,0.00,0.00,10.9,25.19,1.00
29/10/2017,0.00,0.00,0.00,0.00,0.00,13.00,25.17,1.00
30/10/2017,0.00,0.00,0.00,0.00,0.00,13.55,25.15,1.00
31/10/2017,0.2,0.00,0.00,0.00,0.00,11.2,25.12,1.00
01/11/2017,0.4,0.4,0.2,0.00,1.4,8.75,25.09,1.00
02/11/2017,1.00,3.4,0.6,1.2,3.00,13.05,25.06,1.00
03/11/2017,0.6,0.2,0.00,0.00,0.2,13.65,25.07,1.00
04/11/2017,34.8,33.8,28.6,28.6,32.00,10.9,25.05,1.00
05/11/2017,24.00,28.4,24.4,26.8,28.2,9.7,25.04,1.00
06/11/2017,17.2,26.2,18.4,10.8,19.4,7.15,25.04,1.00
07/11/2017,0.2,0.00,0.00,0.00,0.00,10.65,25.26,1.00
08/11/2017,0.00,0.2,0.00,0.00,0.6,9.5,25.27,1.00
09/11/2017,0.00,0.00,0.00,0.00,0.00,10.4,25.3,1.00
10/11/2017,0.00,0.2,0.2,0.00,0.2,7.15,25.27,1.00
11/11/2017,3.6,13.6,5.2,7.2,6.8,9.85,25.3,1.00
12/11/2017,3.8,43.6,82.2,41.00,49.00,5.4,25.34,1.00
13/11/2017,1.2,14.4,7.00,0.2,0.4,5.5,25.38,0.6
14/11/2017,0.00,0.2,0.00,0.00,0.00,6.8,25.77,0.6
15/11/2017,0.00,0.00,0.00,0.00,0.00,8.75,25.9,0.6
16/11/2017,0.00,0.00,0.00,0.00,0.00,9.85,25.94,0.6
17/11/2017,0.00,0.00,0.00,0.00,0.00,8.05,25.98,0.6
18/11/2017,0.00,0.00,0.00,0.00,0.00,6.15,25.98,0.6
19/11/2017,0.2,0.00,0.00,0.00,0.00,4.65,25.98,0.6
20/11/2017,0.00,0.00,0.00,0.00,0.00,7.00,25.98,0.6
21/11/2017,0.00,0.00,0.00,0.00,0.00,8.5,26.00,0.6
22/11/2017,0.2,0.00,0.00,0.00,0.00,9.4,26.00,0.6
23/11/2017,0.2,0.00,0.4,0.00,0.8,10.25,26.00,0.6
24/11/2017,6.4,19.4,5.6,20.2,9.2,11.3,25.99,1.00
25/11/2017,3.8,6.2,11.2,0.4,5.6,7.3,25.98,1.00
26/11/2017,0.2,0.00,0.00,0.00,0.2,3.8,25.97,1.00
27/11/2017,2.2,5.6,1.6,2.6,3.2,0.6,26.02,1.00
28/11/2017,22.2,16.6,18.2,18.00,23.4,5.35,26.01,1.00
29/11/2017,2.8,5.8,7.2,4.8,2.8,3.85,26.08,1.00
30/11/2017,1.00,1.6,0.8,0.2,0.8,0.3,26.16,1.00
01/12/2017,0.2,0.2,0.00,0.00,0.00,3.95,26.22,1.00
02/12/2017,0.00,0.00,0.00,0.00,0.00,3.6,26.22,1.00
03/12/2017,0.00,0.00,0.00,0.00,0.00,4.6,26.22,1.00
04/12/2017,0.00,0.00,0.00,0.00,0.00,3.25,26.22,1.00
05/12/2017,0.2,0.00,0.00,0.00,0.00,4.3,26.24,1.00
06/12/2017,4.8,4.4,3.00,4.8,6.4,6.25,26.21,1.00
07/12/2017,39.2,68.8,25.6,59.2,35.4,8.15,26.22,1.00
08/12/2017,5.8,3.6,4.8,6.8,8.00,2.35,26.23,1.00
09/12/2017,24.6,54.6,39.2,43.00,28.4,2.9,27.21,1.00
10/12/2017,3.8,27.00,6.6,4.4,1.8,12.00,27.34,1.00
11/12/2017,29.6,31.2,14.8,41.4,21.8,10.25,28.16,1.00
12/12/2017,2.00,2.2,1.4,2.4,5.00,7.6,28.6,1.00
13/12/2017,12.8,16.4,7.8,12.2,17.6,8.4,29.00,5.24
14/12/2017,4.2,6.4,3.00,4.6,5.4,7.55,29.05,6.07
15/12/2017,3.4,3.4,2.8,1.2,1.6,3.3,29.17,7.00
16/12/2017,0.2,0.00,0.00,0.00,0.00,4.7,29.2,6.97
17/12/2017,0.2,0.00,0.00,0.00,0.00,1.15,29.16,6.46
18/12/2017,0.00,0.00,0.00,0.00,0.00,2.6,29.12,6.01
19/12/2017,0.00,0.00,0.00,0.00,0.00,1.6,29.04,5.45
20/12/2017,0.2,0.00,0.00,0.00,0.00,4.55,28.98,5.45
21/12/2017,0.00,0.00,0.00,0.00,0.00,6.35,28.94,5.2
22/12/2017,0.2,0.00,0.00,0.00,0.00,7.00,28.88,5.2
23/12/2017,0.00,0.00,0.00,0.00,0.00,4.35,28.84,2.7
24/12/2017,0.6,0.2,0.4,0.00,1.00,8.2,28.82,2.7
25/12/2017,6.00,18.2,6.00,8.2,9.00,7.75,28.79,2.7
26/12/2017,42.8,39.6,35.2,42.2,41.8,6.95,28.76,2.7
27/12/2017,12.00,15.2,6.4,10.00,9.6,3.4,28.79,3.81
28/12/2017,0.00,0.00,0.00,0.00,0.00,3.55,29.49,12.21
29/12/2017,0.2,0.00,0.00,0.00,0.00,2.9,29.52,15.23
30/12/2017,0.6,1.00,0.6,0.00,1.2,6.65,29.42,12.84
31/12/2017,8.00,12.6,7.2,13.8,16.2,7.4,29.31,8.65
01/01/2018,5.4,4.4,4.2,8.4,5.00,8.7,29.28,6.47
